zname,ename,lon,lat,geohash
YouBike2.0_祥順運動公園(環中東路),YouBike2.0_Xiangshun Sports Park (Huanzhong E. Rd.),120.71059,24.13794,wsmc6f4v8
YouBike2.0_宜昌兒童公園(宜昌路),YouBike2.0_Yichang Children's Park (Yichang Rd.),120.71342,24.14425,wsmc6gkf6
YouBike2.0_中山路28巷中山路口(東北側),YouBike2.0_Ln. 28 Zhongshan Rd. / Zhongshan Rd. (Northeast),120.71215,24.15006,wsmc6u7uk
YouBike2.0_新安兒童公園,YouBike2.0_Xinan Children's Park,120.71154,24.16009,wsmc6y5qw
YouBike2.0_新平立體停車場(樹孝路),YouBike2.0_Xinping Parking Tower (Shuxiao Rd.),120.715953,24.148927,wsmc6untt
YouBike2.0_立文公園,YouBike2.0_Liwun Park,120.715336,24.156571,wsmc6vw4p
YouBike2.0_新高新光新興聯合里活動中心,YouBike2.0_Xingao Xinguang Xinxing Joint village Activity Center,120.715793,24.159456,wsmc6yne1
YouBike2.0_新福公園(旱溪東路),YouBike2.0_Xinfu Park (Hanxi E. Rd.),120.7013,24.15085,wsmc6ss0b
YouBike2.0_太平宜佳公園,YouBike2.0_Taiping Yijia Park,120.71298,24.13975,wsmc6fs80
YouBike2.0_育賢段社會住宅,YouBike2.0_Yuxian Duan Social Housing,120.716738,24.158647,wsmc6vznr
YouBike2.0_祥順運動公園,YouBike2.0_Xiangshun Sports Park,120.71251,24.13747,wsmc6fh4v
YouBike2.0_新光國小(太順路),YouBike2.0_SinGuang Elementary School (Taishun Rd. ),120.70594,24.16114,wsmc6wrku
YouBike2.0_新平國小,YouBike2.0_Sinping Elementary School,120.71975,24.15436,wsmc7j1mq
YouBike2.0_一江橋,YouBike2.0_Yi Jiang Bridge,120.73726,24.13121,wsmc72ynq
YouBike2.0_長億公園,YouBike2.0_Changyi Park,120.71478,24.11776,wsmc4ytb4
YouBike2.0_太平區運動場,YouBike2.0_Taiping Sadium,120.72047,24.13094,wsmc70cuy
YouBike2.0_坪林森林公園,YouBike2.0_Pinglin Forest Park,120.72839,24.15006,wsmc7hrsr
YouBike2.0_中平公園,YouBike2.0_Zhongping Park,120.7207,24.12079,wsmc5p41u
YouBike2.0_屯區藝文中心,YouBike2.0_Taichung City Tun District Art Center,120.73372,24.15664,wsmc7mede
YouBike2.0_大源公園,YouBike2.0_Dayuan Park,120.72286,24.14222,wsmc74gww
YouBike2.0_中平國中,YouBike2.0_Jhongping Junior Hight School,120.71838,24.12264,wsmc5p2kw
YouBike2.0_東村公園,YouBike2.0_Dongcun Park,120.72475,24.13703,wsmc74j06
YouBike2.0_太平國中,YouBike2.0_Taiping Junior High School,120.73432,24.14804,wsmc7kh09
YouBike2.0_育賢停車場(育賢路),YouBike2.0_Yaxian Parking Lot (Yaxian Rd.),120.71939,24.15801,wsmc7jc4t
YouBike2.0_育賢停車場(近環中東路),YouBike2.0_Yaxian Parking Lot (Near Huanzhong E. Rd.),120.71798,24.15834,wsmc7jbhs
YouBike2.0_豐年公園,YouBike2.0_Fongnian Park,120.72333,24.14477,wsmc75kj3
YouBike2.0_宜富公園,YouBike2.0_Yifu Park,120.72167,24.14435,wsmc756g4
YouBike2.0_華成曉園,YouBike2.0_Hua Cheng Xiao Yuan,120.72636,24.15268,wsmc7hy78
YouBike2.0_太平區福星公園,YouBike2.0_Taiping District Fuxing Park,120.716475,24.113689,wsmc4vz03
YouBike2.0_臺中市立圖書館太平坪林分館,YouBike2.0_Taichung Public Library Taiping Pinglin Branch,120.732547,24.141639,wsmc76fg0
YouBike2.0_祥順新平路一段口,YouBike2.0_Xiangshun Rd. / Xinping Rd. Sec.1,120.71546,24.13582,wsmc6cy36
YouBike2.0_新坪里活動中心,YouBike2.0_Community Activity Center,120.72609,24.15577,wsmc7jqj9
YouBike2.0_太平國小,YouBike2.0_Taiping Elementary School,120.717186,24.128217,wsmc6brt4
YouBike2.0_太平產業園區,YouBike2.0_Taiping Industrial Park,120.7288,24.09998,wsmc57208
YouBike2.0_永福公園,YouBike2.0_Yongfu Park,120.71575,24.11157,wsmc4vqs0
YouBike2.0_福平公園,YouBike2.0_Fuping Park,120.72405,24.12615,wsmc70h94
YouBike2.0_吉祥公園,YouBike2.0_Jixiang Park,120.72318,24.14967,wsmc7h7fj
YouBike2.0_光隆國小,YouBike2.0_Guang Long Elementary School,120.72687,24.10507,wsmc5hnw5
YouBike2.0_新福振武路口,YouBike2.0_Xinfu Rd. / Zhenwu Rd.,120.704152,24.154775,wsmc6tnpf
YouBike2.0_中山路二段大興路口,YouBike2.0_Jhongshan Rd. Sec. 2 / Daxing Rd.,120.73296,24.15062,wsmc7k7p9
YouBike2.0_麗園公園(環太東路),YouBike2.0_Liyuan Park (Huantai E. Rd.),120.72884,24.15707,wsmc7m8j1
YouBike2.0_建國公園,YouBike2.0_Jianguo Park,120.724367,24.123436,wsmc5psc1
YouBike2.0_太平里永豐公園,YouBike2.0_Taiping Village Yongfeng Park,120.71274,24.124335,wsmc4zsq6
YouBike2.0_溪南公園,YouBike2.0_Sinan Park,120.73815,24.15961,wsmc7qngf
YouBike2.0_德興公園(新安街),YouBike2.0_Dexing Park (Xin'an St.),120.70925,24.16015,wsmc6y1z1
YouBike2.0_宜欣公園,YouBike2.0_Yixin Park,120.71905,24.13826,wsmc740zt
YouBike2.0_太平區廣1停車場,YouBike2.0_Taiping District Guang 1 Parking Lot,120.706472,24.162523,wsmc6wxub
YouBike2.0_長億高中,YouBike2.0_Chang Yi High School,120.72134,24.11356,wsmc5jdxe
YouBike2.0_光華高工,YouBike2.0_Kuang-Hwa Vocational Senior High School,120.7357,24.13392,wsmc73mn3
YouBike2.0_清水牛罵頭停車場,YouBike2.0_Qingshui Niumatou Parking Lot,120.5742,24.26851,wsmdp9zqq
YouBike2.0_臺中市港區藝術中心,YouBike2.0_Taichung City Seaport Art Center,120.55791,24.26935,wsmdp65e4
YouBike2.0_清水運動場,YouBike2.0_Qingshui Gymnasium,120.55876,24.27824,wsmdp7sny
YouBike2.0_高美濕地第一停車場,YouBike2.0_Gaomei Wetlands 1st Parking,120.54643,24.30252,wsmdr05hr
YouBike2.0_高美濕地第二停車場,YouBike2.0_Gaomei Wetlands 2nd Parking,120.5441,24.2956,wsmdpncs1
YouBike2.0_高美濕地,YouBike2.0_Gaomei Wetland,120.55019,24.31034,wsmdr1tcz
YouBike2.0_清水車站,YouBike2.0_Qingshui Station,120.57032,24.26312,wsmdp8uwu
YouBike2.0_槺榔運動公園,YouBike2.0_Kanglang Sports Park,120.546131,24.265868,wsmdp17nb
YouBike2.0_槺新公園,YouBike2.0_Kangxin Park,120.549175,24.268847,wsmdp4j0r
YouBike2.0_清水國中,YouBike2.0_Ching-Shuei Junior High School,120.562295,24.267703,wsmdp3yc9
YouBike2.0_牛埔仔運動公園,YouBike2.0_Niupuzi Sports Park,120.55254,24.264749,wsmdp1r8m
YouBike2.0_清水高中,YouBike2.0_Cingshuei Senior High School,120.574272,24.265751,wsmdp9rw0
YouBike2.0_牛罵頭停車場(中山路),YouBike2.0_Niumatou Parking Lot (Zhongshan Rd.),120.575002,24.268155,wsmdpcbh1
YouBike2.0_四維港都路口,YouBike2.0_Siwei St. / Gangdu Rd.,120.539768,24.268124,wsmdncykh
YouBike2.0_牛罵頭遺址,YouBike2.0_Niumatou Site,120.58057,24.26796,wsmdpcu54
YouBike2.0_鰲峰山公園,YouBike2.0_Aofengshan Park,120.58488,24.27362,wsmdpfzhp
YouBike2.0_清水區公所,YouBike2.0_Qingshui District Office,120.55998,24.26848,wsmdp3vn5
YouBike2.0_清海國中,YouBike2.0_Ching Hai Junior High School,120.55441,24.27648,wsmdp73h9
YouBike2.0_甲桂林社區,YouBike2.0_Jiaguilin Community,120.55004,24.274235,wsmdp4vze
YouBike2.0_運五棒球場,YouBike2.0_Yun 5 Baseball Field,120.56697,24.26336,wsmdp940q
YouBike2.0_海巡署中部分署,"YouBike2.0_Central Branch, CGA",120.54225,24.27581,wsmdp520y
YouBike2.0_清水停八停車場,YouBike2.0_Qingshui Ting 8 Parking Lot,120.5363,24.26929,wsmdnf5fg
YouBike2.0_清水停二停車場,YouBike2.0_Qingshui Ting 2 Parking Lot,120.53717,24.26788,wsmdncu6x
YouBike2.0_和平新城,YouBike2.0_Heping New Community,120.56068,24.26531,wsmdp3mee
YouBike2.0_中華中清路口,YouBike2.0_Zhonghua Rd. / Zhongqing Rd.,120.5678,24.27032,wsmdpd6bc
YouBike2.0_石瀨頭公園,YouBike2.0_Shilaitou Park,120.580028,24.273081,wsmdpfg8y
YouBike2.0_大楊油庫休憩公園,YouBike2.0_Dayang Fuel Depot Recreation Park,120.611673,24.295837,wsmf0wftx
YouBike2.0_航線休憩驛站,YouBike2.0_Flight Line Recreation Relay Station,120.630303,24.273993,wsmf14bq3
YouBike2.0_吳厝國小,YouBike2.0_Wu-Tso Elementary School,120.602975,24.267409,wsmf03srv
YouBike2.0_中山中興街口,YouBike2.0_Zhongshan Rd. / Zhongxing St.,120.576446,24.271872,wsmdpf91f
YouBike2.0_聖王宮,YouBike2.0_Shengwang Temple,120.632397,24.29228,wsmf1n3bf
YouBike2.0_西寧國小(五權東路),YouBike2.0_Hsi-Ning Elementary School (Wuquan E. Rd.),120.574531,24.275535,wsmdpepxn
YouBike2.0_橋頭社區活動中心,YouBike2.0_Qiaotou Community Center,120.571783,24.279202,wsmdpevsw
YouBike2.0_五權路民享路口,YouBike2.0_Wuquan Rd. / Minxiang Rd.,120.56817,24.27669,wsmdpe7jc
YouBike2.0_漁港海濱路口,YouBike2.0_Yugang Rd. / Haibin Rd.,120.54383,24.28701,wsmdpj364
YouBike2.0_漁港文興路口,YouBike2.0_Yugang Rd. / Wenxing Rd.,120.54191,24.28829,wsmdnvxcw
YouBike2.0_五權南平等路口,YouBike2.0_Wuquan S. Rd. / Pingdeng Rd.,120.55886,24.27454,wsmdp7h33
YouBike2.0_五權五權南路口,YouBike2.0_Wuquan Rd. / Wuquan S. Rd.,120.56022,24.27722,wsmdp7t30
YouBike2.0_牛埔仔運動公園(民權一街),YouBike2.0_Niupuzi Sports Park (Minquan 1st St.),120.553838,24.26456,wsmdp30xk
YouBike2.0_中山星河路口,YouBike2.0_Zhongshan Rd. / Xinghe Rd.,120.571395,24.2598,wsmdp8m7t
YouBike2.0_中華南華路口,YouBike2.0_Zhonghua Rd. / Nanhua Rd.,120.566341,24.267257,wsmdp99xp
YouBike2.0_中華民族路口,YouBike2.0_Zhonghua Rd. / Minzu Rd.,120.56294,24.264166,wsmdp3pm0
YouBike2.0_中山中正街口,YouBike2.0_Zhongshan Rd. / Zhongzheng St.,120.572531,24.262297,wsmdp8y4p
YouBike2.0_臺中市立圖書館清水分館,YouBike2.0_Taichung Public Library Qingshui Branch,120.561329,24.266712,wsmdp3w5f
YouBike2.0_甲南中山路口(西南側),YouBike2.0_Jianan Rd. / Zhongshan Rd. (Southwest),120.60101,24.30466,wsmf22dbz
YouBike2.0_仁愛民和路二段口,YouBike2.0_Renai Rd. / Minhe Rd.,120.554265,24.260769,wsmdp28cj
YouBike2.0_仁愛信義路口,YouBike2.0_Renai Rd. / Xinyi Rd.,120.551153,24.261709,wsmdp0wwt
YouBike2.0_中央鎮平路口,YouBike2.0_Zhongyang Rd. / Zhenping Rd.,120.565047,24.291249,wsmdpw0fc
YouBike2.0_建國國小,YouBike2.0_Jian-Guo Elementary School,120.563349,24.270029,wsmdp6px1
YouBike2.0_槺榔社區活動中心,YouBike2.0_Kanglang Community Center,120.54637,24.26315,wsmdp0gpn
YouBike2.0_清水民族民和路口,YouBike2.0_Qingshui Minzu Rd. / Minhe Rd.,120.555876,24.265425,wsmdp36h7
YouBike2.0_橋江北街鎮平路口,YouBike2.0_Qiaojiang N. St. / Zhenping Rd.,120.554667,24.29185,wsmdpq1nr
YouBike2.0_北勢國小,YouBike2.0_BeiShih Elementary School,120.57138,24.217451,wsm9z8tku
YouBike2.0_六福公園,YouBike2.0_Liufu Park,120.579808,24.215764,wsm9zb7e1
YouBike2.0_臺灣大道晉武路口,YouBike2.0_Taiwan Blvd. / Jinwu Rd.,120.579195,24.221645,wsm9zc7j6
YouBike2.0_靜宜大學,YouBike2.0_Providence University,120.577231,24.225434,wsm9zf1em
YouBike2.0_沙鹿車站(中正街東側出口),YouBike2.0_Shalu Station (Zhongzheng St. East Exit),120.55765,24.23686,wsm9zk5mu
YouBike2.0_鎮南沙田路口,YouBike2.0_Zhennan Rd. / Shatian Rd.,120.559418,24.23467,wsm9z7u9n
YouBike2.0_鹿鳴公園(賢義街),YouBike2.0_Luming Park (Xianyi St.),120.566751,24.243432,wsm9zt6h0
YouBike2.0_鹿鳴公園(賢正街),YouBike2.0_Luming Park (Xianzheng St.),120.568445,24.242816,wsm9zt728
YouBike2.0_鹿寮成衣商圈(中山路),YouBike2.0_Luliao Adult clothing business district,120.565039,24.249281,wsm9zw2y3
YouBike2.0_沙鹿區兒童公園,YouBike2.0_Shalu District Children's park,120.569901,24.229714,wsm9zduk6
YouBike2.0_臺灣大道正英路口,YouBike2.0_Taiwan Blvd. / Zhengying Rd.,120.58112,24.210069,wsm9xzk3z
YouBike2.0_沙鹿車站(新站路西側出口),YouBike2.0_Shalu Station (Xinzhan Rd. West Exit),120.55638,24.23752,wsm9zk63z
YouBike2.0_沙鹿高工,YouBike2.0_Sha-Lu Industrial Senior High School,120.56583,24.23888,wsm9zs93e
YouBike2.0_沙鹿區公所,YouBike2.0_Shalu District Office,120.56586,24.23392,wsm9ze9ku
YouBike2.0_光大公園,YouBike2.0_Guangda Park,120.56529,24.24384,wsm9zt2yw
YouBike2.0_中山光華路口,YouBike2.0_Zhongshan Rd./Guanghua Rd.,120.56425,24.23736,wsm9zs20y
YouBike2.0_中山路四平街口,YouBike2.0_Zhongshan Rd./Sihping St.,120.56093,24.23781,wsm9zkmg3
YouBike2.0_三鹿社區活動中心,YouBike2.0_Sanlu Community Center,120.567989,24.201468,wsm9xtdzv
YouBike2.0_沙鹿區青年公園,YouBike2.0_Shalu District Qingnian Park,120.573356,24.222319,wsm9z9wc4
YouBike2.0_弘光科技大學,YouBike2.0_Hungkuang University,120.58057,24.217922,wsm9zbspd
YouBike2.0_青山公園,YouBike2.0_Qingshan Park,120.567651,24.226272,wsm9zd68m
YouBike2.0_臺中港區運動公園,YouBike2.0_Taichung Kang Chu Sports Park,120.564745,24.204026,wsm9xw0wd
YouBike2.0_沙鹿區勞工服務中心,YouBike2.0_Shalu District Labor Service Center,120.570205,24.257691,wsm9zxux3
YouBike2.0_三民七賢南路口,YouBike2.0_Sanmin Rd. / Qixian S. Rd.,120.570703,24.241513,wsm9zthcj
YouBike2.0_臺灣大道北勢東路658巷口,YouBike2.0_Taiwan Blvd. / Ln. 658 Beishih E. Rd.,120.57362,24.23014,wsm9zdznb
YouBike2.0_南勢溪公園,YouBike2.0_Nanshixi Park,120.562927,24.216695,wsm9z2x0r
YouBike2.0_臺中市立圖書館沙鹿深波分館,YouBike2.0_Taichung Public Library Shalu Shenbo Branch,120.563636,24.233541,wsm9z7xf8
YouBike2.0_臺灣大道臺灣大道六段926巷口,YouBike2.0_Taiwan Blvd. / Ln. 926 Sec. 6 Taiwan Blvd.,120.580575,24.214325,wsm9zbh4e
YouBike2.0_沙鹿區公館公園,YouBike2.0_Shalu District Gongguan Park,120.61105,24.24525,wsmcbtdqc
YouBike2.0_鹿峰公園,YouBike2.0_Lufeng Park,120.57417,24.25923,wsmdp8r2m
YouBike2.0_鹿峰國小(星河路),YouBike2.0_Lu Fung Elementary School (Xinghe Rd.),120.5713,24.25616,wsm9zxtq6
YouBike2.0_臺中市立公明國民中學,YouBike2.0_Taichung Municipal Gong-Ming Junior High School,120.59866,24.24971,wsmcbq92b
YouBike2.0_向上路七段太平路口(西南側),YouBike2.0_Xiangshang Rd. Sec. 7 / Taiping Rd. (Southwest),120.547859,24.217419,wsm9z0sk8
YouBike2.0_清泉社區活動中心,YouBike2.0_Qingquan Community Center,120.614668,24.241504,wsmcbthbv
YouBike2.0_斗抵社區活動中心,YouBike2.0_Doudi Community Center,120.55431,24.22542,wsm9z60gr
YouBike2.0_沙田天仁街口,YouBike2.0_Shatian Rd. / Tianren St.,120.55704,24.22298,wsm9z3dvn
YouBike2.0_公明國小,YouBike2.0_Kung Ming Elementary School,120.60837,24.24367,wsmcbt2md
YouBike2.0_大甲鎮瀾宮,YouBike2.0_Dajia Jenn Lann Temple,120.623701,24.344629,wsmf2zg3x
YouBike2.0_大甲區壘球場,YouBike2.0_Dajia District Softball Field,120.62603,24.35431,wsmf8ct4n
YouBike2.0_大甲區公所,YouBike2.0_Dajia District Office,120.62264,24.34981,wsmf8bdxz
YouBike2.0_大甲車站,YouBike2.0_Dajia Station,120.62688,24.34418,wsmf2ztz4
YouBike2.0_大甲體育場,YouBike2.0_Dajia Stadium,120.61575,24.35038,wsmf88ven
YouBike2.0_大甲高中,YouBike2.0_National Dajia Senior High School,120.62265,24.34222,wsmf2z6ex
YouBike2.0_長青活動中心,YouBike2.0_Chang Cing Activity Center,120.62702,24.34069,wsmf2zjfv
YouBike2.0_文昌國小,YouBike2.0_Wenchang Elementary School,120.6242,24.34761,wsmf8b7g5
YouBike2.0_順天國小,YouBike2.0_Shuen Tian Elementary School,120.61746,24.34415,wsmf2xwyy
YouBike2.0_大甲高工,YouBike2.0_Dajia Industrial High School,120.63969,24.34661,wsmf90pjk
YouBike2.0_日南車站,YouBike2.0_Rinan Station,120.65396,24.3781,wsmf9tcs9
YouBike2.0_孟春兒童遊樂場,YouBike2.0_Meng Chun Children's Playground,120.653,24.38297,wsmf9wbc4
YouBike2.0_大甲車站旁機車停車場,YouBike2.0_Motorcycle Parking Lot Next to The Dajia Station,120.62592,24.34353,wsmf2zt57
YouBike2.0_大甲網球場,YouBike2.0_Dajia Tennis Court,120.63077,24.34007,wsmf3nbxh
YouBike2.0_大甲經國停車場,YouBike2.0_Dajia Jingguo Parking Lot,120.62039,24.35567,wsmf8cc44
YouBike2.0_文昌國小(雁門路),YouBike2.0_Wen-Chang Primary School (Yanmen Rd.),120.62334,24.34798,wsmf8b7jr
YouBike2.0_水尾橋,YouBike2.0_Shuiwei Bridge,120.61862,24.3396,wsmf2wzu3
YouBike2.0_日南幸福公園,YouBike2.0_Rinan Xingfu Park,120.65522,24.39227,wsmfc86rq
YouBike2.0_日南庄福德祠,YouBike2.0_Rinan Village Fude Temple,120.64965,24.39411,wsmfc2y3u
YouBike2.0_日南社區暨長照服務活動中心,YouBike2.0_Rinan Community and Long Term Care Service Activity Center,120.647239,24.405765,wsmfc6utu
YouBike2.0_建興長壽會館,YouBike2.0_Jianxing Longevity Hall,120.615143,24.414373,wsmfbst20
YouBike2.0_西岐公園,YouBike2.0_Xiqi Park,120.627193,24.421203,wsmfbvwpc
YouBike2.0_松柏漁港,YouBike2.0_Songbo Harbour,120.617122,24.42852,wsmfbxndq
YouBike2.0_巨大大甲分公司,"YouBike2.0_Giant Manufacturing Co., Ltd. Dajia Branch",120.63807,24.40865,wsmfc5myw
YouBike2.0_致用高中,YouBike2.0_Chih-Yung Senior High School,120.630141,24.341902,wsmf3p21y
YouBike2.0_大甲區衛生所,YouBike2.0_Dajia District Public Health Center,120.62436,24.35034,wsmf8bggp
YouBike2.0_文武公園,YouBike2.0_Wenwu Park,120.621777,24.354969,wsmf8cdjg
YouBike2.0_日南公園,YouBike2.0_Rinan Park,120.655634,24.38203,wsmf9wdg8
YouBike2.0_大甲區停二停車場,YouBike2.0_Dajia District Ting 2 Parking Lot,120.631383,24.343886,wsmf3p9j6
YouBike2.0_中山路一段568巷口,YouBike2.0_Zhongshan Rd. Sec.1 Ln. 568,120.62213,24.33932,wsmf2yf6g
YouBike2.0_日南國小,YouBike2.0_Rilnan Elementary School,120.65425,24.38964,wsmf9xcxz
YouBike2.0_文武國小,YouBike2.0_Wenwu Elementary School,120.60062,24.3359,wsmf2q4wy
YouBike2.0_東安文曲路口,YouBike2.0_Dong'an Rd. / Wenqu Rd.,120.598093,24.333762,wsmf2mbf7
YouBike2.0_東明國小,YouBike2.0_Dong Ming Elementary School,120.680576,24.374772,wsmfdjkcm
YouBike2.0_九張犁公園,YouBike2.0_Jiuzhangli Park,120.66497,24.37339,wsmf9v193
YouBike2.0_賢仁農安路口(西南側),YouBike2.0_Xianren Rd. / Nong'an Rd. (Southwest),120.62257,24.36009,wsmf8fdev
YouBike2.0_順天國小(新美街),YouBike2.0_Shuen Tian Elementary School(Xinmei St.),120.61907,24.34322,wsmf2z81s
YouBike2.0_東新國小,YouBike2.0_Tung-Shing Elementary School,120.82761,24.26017,wsmfj2rvx
YouBike2.0_三民街停車場,YouBike2.0_Sanmin Street Parking Lot,120.8307,24.25244,wsmcvx40x
YouBike2.0_東勢國小,YouBike2.0_Tungshih Elementary School,120.82934,24.25885,wsmfj81np
YouBike2.0_東新國中,YouBike2.0_Tung Shing Junior High School,120.83004,24.26294,wsmfj8cvb
YouBike2.0_細停廣1停車場,YouBike2.0_Xi Ting Guang 1 Parking Lot,120.82712,24.26305,wsmfj2zwe
YouBike2.0_臺中客家樂活園區,YouBike2.0_Taichung Hakka Wellness Park,120.83556,24.24898,wsmcvwmu8
YouBike2.0_東勢林管處(雙崎工作站),YouBike2.0_Dongshi Forest District Office (Shuang Qi Work Station),120.83246,24.24655,wsmcvtgw2
YouBike2.0_大茅埔停車場,YouBike2.0_Damaopu Parking Lot,120.839755,24.203917,wsmcty0y4
YouBike2.0_中港國小,YouBike2.0_Zhonggang Elementary School,120.555721,24.241191,wsm9zkczp
YouBike2.0_大智路停車場,YouBike2.0_Dazhi Road Parking Lot,120.53398,24.25991,wsmdnb6hj
YouBike2.0_梧棲國小,YouBike2.0_Wu-qi Elementary School,120.53005,24.25359,wsm9yxpr3
YouBike2.0_梧棲區公所,YouBike2.0_Wuqi District Office,120.5315,24.25492,wsm9yz2r5
YouBike2.0_中港高中,YouBike2.0_Chung Gang Senior High School,120.54208,24.24603,wsm9zjb56
YouBike2.0_南簡運動場,YouBike2.0_Nanjian Stadium,120.54341,24.25878,wsmdp01j9
YouBike2.0_清水分局安寧派出所,YouBike2.0_Qingshui Precinct Anning Police Station,120.53869,24.2493,wsm9yymw7
YouBike2.0_臺中市立圖書館梧棲親子館,YouBike2.0_Taichung Public Library Wuqi Parent Child Center,120.532989,24.251971,wsm9yycmy
YouBike2.0_梧棲運15運動公園,YouBike2.0_Wuqi Yun 15 Sports Park,120.52935,24.24992,wsm9ywwf1
YouBike2.0_梧棲區農會本部,YouBike2.0_Wuqi District Farmers' Association Headquarters,120.5303,24.23694,wsm9yspqr
YouBike2.0_頂魚寮公園,YouBike2.0_Dingyuliao Park,120.53596,24.26501,wsmdnc79g
YouBike2.0_草湳社區活動中心,YouBike2.0_Caonan Community Activity Center,120.530291,24.240913,wsm9yszmx
YouBike2.0_梧棲游泳池,YouBike2.0_Wuqi Swimming Pool,120.533436,24.255059,wsm9yz3zb
YouBike2.0_梧棲中正田徑場,YouBike2.0_Wuqi Zhongzheng Track and Field Stadium,120.542699,24.250176,wsm9zn8e8
YouBike2.0_長春中華路口,YouBike2.0_Changchun Rd. / Zhonghua Rd.,120.55886,24.25685,wsm9zru63
YouBike2.0_長春民族路口,YouBike2.0_Changchun Rd. / Minzu Rd.,120.56181,24.256,wsm9zrwmm
YouBike2.0_大智民安路口(北側),YouBike2.0_Dazhi Rd. / Min'an Rd. (North),120.54444,24.255996,wsm9zp9v3
YouBike2.0_大智民安路口(南側),YouBike2.0_Dazhi Rd. / Min'an Rd. (South),120.546004,24.254967,wsm9zp6zm
YouBike2.0_大智中央路口(東北側),YouBike2.0_Dazhi Rd. / Zhongyang Rd. (Northeast),120.541712,24.257079,wsm9yzzg9
YouBike2.0_大智四維東路口(北側),YouBike2.0_Dazhi Rd. / Siwei E. Rd.,120.537845,24.258463,wsmdnbhgz
YouBike2.0_大智民和路口,YouBike2.0_Dazhi Rd. / Minhe Rd.,120.550595,24.253279,wsm9zpnm8
YouBike2.0_頂寮文化廣場,YouBike2.0_Dingliao Cultural Square,120.53376,24.26601,wsmdnc6pb
YouBike2.0_大智梧北路口(西北側),YouBike2.0_Dazhi Rd. / Wubei Rd. (Northwest),120.52977,24.2614,wsmdn8xhg
YouBike2.0_大智梧北路口(西南側),YouBike2.0_Dazhi Rd. / Wubei Rd. (Southwest),120.52972,24.2611,wsmdn8x54
YouBike2.0_大智路二段195巷口(西側),YouBike2.0_Ln 195 Dazhi Rd. Sec. 2 (West),120.53763,24.25824,wsmdnbhf6
YouBike2.0_永寧國小,YouBike2.0_Yung-Ning Elementary School,120.532559,24.229757,wsm9yfchs
YouBike2.0_文昌中央路口(東南側),YouBike2.0_Wenchang Rd. / Zhongyang Rd. (Southeast),120.53809,24.24505,wsm9yvtjt
YouBike2.0_中港高中(文昌路),YouBike2.0_Chung Gang Senior High School (Wenchang Rd.),120.54346,24.2437,wsm9zj3jf
YouBike2.0_捷運九張犁站,YouBike2.0_TMRT Jiuzhangli Sta.,120.63921,24.1147,wsmc1jyy3
YouBike2.0_捷運九德站(興華街),YouBike2.0_TMRT Jiude Sta. (Xinghua St.),120.63453,24.11022,wsmc1j5kh
YouBike2.0_捷運烏日站(平等路),YouBike2.0_TMRT Wuri Sta. (Pingdeng Rd.),120.62506,24.10833,wsmc0uu3p
YouBike2.0_明道高中(信義街),YouBike2.0_Ming-Dao High School (Xinyi St.),120.63574,24.10425,wsmc1hh32
YouBike2.0_烏日區公所(新興路),YouBike2.0_Wuri District Office (Sinsing Rd.),120.62397,24.1045,wsmc0u5dy
YouBike2.0_自治公園(公園路),YouBike2.0_Zi Zhi Park (Gongyuan Rd.),120.62811,24.10187,wsmc0gwew
YouBike2.0_捷運烏日站(建國路),YouBike2.0_TMRT Wuri Sta. (Jianguo Rd.),120.62521,24.10914,wsmc0uutg
YouBike2.0_捷運高鐵臺中站,YouBike2.0_TMRT HSR Taichung Station,120.61486,24.10866,wsmc0sv51
YouBike2.0_興祥街停三停車場,YouBike2.0_Singsiang street 3rd Parking lot,120.6387,24.10577,wsmc1hq6m
YouBike2.0_捷運九德站(建國路),YouBike2.0_TMRT Jiude Sta. (Jianguo Rd.),120.63475,24.11135,wsmc1j7dc
YouBike2.0_兒二公園(中山路),YouBike2.0_Children's 2nd Park (Zhongshan Rd.),120.61691,24.10603,wsmc0sqec
YouBike2.0_公十公園,YouBike2.0_Gong Shi Park,120.60282,24.10704,wsmc0ks39
YouBike2.0_烏日運動公園,YouBike2.0_Wuri Sports Park,120.625862,24.102768,wsmc0gv0f
YouBike2.0_湖日公園,YouBike2.0_Huri Park,120.621023,24.103042,wsmc0gcd3
YouBike2.0_廣停二公有停車場,YouBike2.0_Guang Ting 2 Public Parking Lot,120.609041,24.106034,wsmc0s2gf
YouBike2.0_烏日圖書館,YouBike2.0_Wuri Library,120.6371,24.10924,wsmc1hvq8
YouBike2.0_烏日國小,YouBike2.0_Wurih Elementary School,120.62334,24.10829,wsmc0ug0z
YouBike2.0_三和派出所,YouBike2.0_Sanhe Police Station,120.60332,24.1081,wsmc0ksxv
YouBike2.0_旭光國小,YouBike2.0_Shiukuang Elementary School,120.59415,24.11109,wsmc0jmcr
YouBike2.0_光德國中,YouBike2.0_Guang De Junior High School,120.64057,24.10539,wsmc1hrb1
YouBike2.0_三榮榮和路口(東南側),YouBike2.0_Sanrong Rd. / Ronghe Rd. (Southeast),120.598085,24.108167,wsmc0kbb7
YouBike2.0_榮和步道,YouBike2.0_Ronghe Trail,120.597392,24.109245,wsmc0kbqd
YouBike2.0_湖日休閒廣場,YouBike2.0_Huri Leisure Square,120.6144078,24.104568,wsmc0sher
